element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Br,1,148.8452,0.0004,148.8459+,50000,2.0e+08,D+,0.00,67183.58,4s2.4p5,2P*,3/2,4s2.4p4.(3P<1>).5s,2[1],3/2,,T3064,L351,
Br,4,150.8025,0.0010,150.792+,120,,,159512.7,225829.0,4s2.4p.4d,3F,3,4s2.4p.5p,1D,2,,,L1157,
Br,1,153.1743,0.0004,153.1746+,30000,6.e+08,E,3685.24,68970.21,4s2.4p5,2P*,1/2,4s2.4p4.(3P<0>).5s,2[0],1/2,,T8844,L351,
Br,1,154.0654,0.0004,154.0661+,25000,2.2e+08,D+,0.00,64907.19,4s2.4p5,2P*,3/2,4s2.4p4.(3P<2>).5s,2[2],3/2,,T3064,L351,
Br,1,157.4841,0.0004,157.4844+,30000,2.0e+07,D+,3685.24,67183.58,4s2.4p5,2P*,1/2,4s2.4p4.(3P<1>).5s,2[1],3/2,,T3064,L351,
Br,1,157.6387,0.0004,157.6381+,20000,5.7e+06,D+,0.00,63436.45,4s2.4p5,2P*,3/2,4s2.4p4.(3P<2>).5s,2[2],5/2,,T3064,L351,
Br,1,158.2312,0.0004,158.2313+,25000,5.e+07,E,3685.24,66883.87,4s2.4p5,2P*,1/2,4s2.4p4.(3P<1>).5s,2[1],1/2,,T8844,L351,
Br,4,159.3830,0.0010,159.374+,700,,,163083.5,225829.0,4s2.4p.4d,3F,2,4s2.4p.5p,1D,2,,,L1157,
Br,4,161.5890,0.0010,161.585+,700,,,159512.7,221399.8,4s2.4p.4d,3F,3,4s2.4p.5p,3P,2,,,L1157,
Br,1,163.3404,0.0004,163.3401+,75000,2.3e+07,D+,3685.24,64907.19,4s2.4p5,2P*,1/2,4s2.4p4.(3P<2>).5s,2[2],3/2,,T3064,L351,
Br,4,164.3988,0.0010,164.394+,900,,,159512.7,220342.0,4s2.4p.4d,3F,3,4s2.4p.5p,3D,3,,,L1157,
Br,4,170.3506,0.0010,170.345+,1000,,,161637.6,220342.0,4s2.4p.4d,3F,4,4s2.4p.5p,3D,3,,,L1157,
Br,4,174.6459,0.0010,174.647+,600,,,163083.5,220342.0,4s2.4p.4d,3F,2,4s2.4p.5p,3D,3,,,L1157,
Br,4,177.2420,0.0010,177.225+,30,,,169403.5,225829.0,4s2.4p.4d,3D,2,4s2.4p.5p,1D,2,,,L1157,
Br,4,180.0257,0.0010,180.026+,800,,,167356.6,222904.2,4s2.4p.4d,3D,1,4s2.4p.5p,3S,1,,,L1157,
Br,4,186.6495,0.0010,186.657+,100,,,172254.9,225829.0,4s2.4p.4d,3D,3,4s2.4p.5p,1D,2,,,L1157,
Br,4,192.3198,0.0010,192.321+,700,,,169403.5,221399.8,4s2.4p.4d,3D,2,4s2.4p.5p,3P,2,,,L1157,
Br,4,194.2712,0.0010,194.260+,150,,,167356.6,218834.0,4s2.4p.4d,3D,1,4s2.4p.5p,3P,1,,,L1157,
Br,4,200.8221,0.0010,200.843+,10,,,176054.9,225829.0,4s2.4p.4d,3P,2,4s2.4p.5p,1D,2,,,L1157,
Br,4,202.2069,0.0010,202.239+,10,,,169403.5,218834.0,4s2.4p.4d,3D,2,4s2.4p.5p,3P,1,,,L1157,
Br,4,202.3885,0.0010,202.403+,800,,,216047.5,265438.0,4s2.4p.5p,3D,1,4s2.4p.6s,1P,1,,,L1157,
Br,4,202.8526,0.0010,202.847+,600,,,216155.6,265438.0,4s2.4p.5p,3P,0,4s2.4p.6s,1P,1,,,L1157,
Br,4,203.4291,0.0010,203.415+,800,,,172254.9,221399.8,4s2.4p.4d,3D,3,4s2.4p.5p,3P,2,,,L1157,
Br,4,203.6842,0.0010,203.692+,200,,,167356.6,216434.6,4s2.4p.4d,3D,1,4s2.4p.5p,3D,2,,,L1157,
Br,4,203.9836,0.0010,204.002+,10,,,216434.6,265438.0,4s2.4p.5p,3D,2,4s2.4p.6s,1P,1,,,L1157,
Br,4,204.8796,0.0010,204.857+,800,,,167356.6,216155.6,4s2.4p.4d,3D,1,4s2.4p.5p,3P,0,,,L1157,
Br,4,206.6450,0.0010,206.672+,600,,,216047.5,264418.0,4s2.4p.5p,3D,1,4s2.4p.6s,3P,2,,,L1157,
Br,4,207.8998,0.0010,207.890+,500,,,172254.9,220342.0,4s2.4p.4d,3D,3,4s2.4p.5p,3D,3,,,L1157,
Br,4,208.3232,0.0010,208.339+,500,,,216434.6,264418.0,4s2.4p.5p,3D,2,4s2.4p.6s,3P,2,,,L1157,
Br,4,209.1945,0.0010,209.192+,1000,,,178041.3,225829.0,4s2.4p.4d,1F,3,4s2.4p.5p,1D,2,,,L1157,
Br,4,212.5793,0.0010,212.558+,300,,,169403.5,216434.6,4s2.4p.4d,3D,2,4s2.4p.5p,3D,2,,,L1157,
Br,4,213.3789,0.0010,213.383+,1000,,,176054.9,222904.2,4s2.4p.4d,3P,2,4s2.4p.5p,3S,1,,,L1157,
Br,4,214.3007,0.0010,214.322+,900,,,169403.5,216047.5,4s2.4p.4d,3D,2,4s2.4p.5p,3D,1,,,L1157,
Br,4,214.5014,0.0010,214.506+,1000,,,218834.0,265438.0,4s2.4p.5p,3P,1,4s2.4p.6s,1P,1,,,L1157,
Br,4,217.8717,0.0010,217.895+,800,,,179949.7,225829.0,4s2.4p.4d,3P,1,4s2.4p.5p,1D,2,,,L1157,
Br,4,219.3170,0.0010,219.307+,700,,,218834.0,264418.0,4s2.4p.5p,3P,1,4s2.4p.6s,3P,2,,,L1157,
Br,4,220.4477,0.0010,220.463+,900,,,176054.9,221399.8,4s2.4p.4d,3P,2,4s2.4p.5p,3P,2,,,L1157,
Br,4,224.1517,0.0010,224.160+,700,,,178307.0,222904.2,4s2.4p.4d,3P,0,4s2.4p.5p,3S,1,,,L1157,
Br,4,224.3385,0.0010,224.348+,400,,,181269.2,225829.0,4s2.4p.4d,1P,1,4s2.4p.5p,1D,2,,,L1157,
Br,4,225.7212,0.0010,225.729+,1000,,,176054.9,220342.0,4s2.4p.4d,3P,2,4s2.4p.5p,3D,3,,,L1157,
Br,4,226.2982,0.0010,226.278+,800,,,172254.9,216434.6,4s2.4p.4d,3D,3,4s2.4p.5p,3D,2,,,L1157,
Br,4,226.8107,0.0010,226.811+,500,,,220342.0,264418.0,4s2.4p.5p,3D,3,4s2.4p.6s,3P,2,,,L1157,
Br,4,226.9996,0.0010,227.005+,800,,,221399.8,265438.0,4s2.4p.5p,3P,2,4s2.4p.6s,1P,1,,,L1157,
Br,4,227.2725,0.0010,227.259+,1000,,,181840.0,225829.0,4s2.4p.5s,3P,1,4s2.4p.5p,1D,2,,,L1157,
Br,2,228.517,0.010,,350,,,,,,,,,,,,,L7392,
Br,2,228.760,0.010,,350,,,,,,,,,,,,,L7392,
Br,3,229.344,0.010,,400w,,,,,,,,,,,,,L7483,
Br,4,230.7398,0.0010,230.739+,1000,,,182503.3,225829.0,4s2.4p.4d,1D,2,4s2.4p.5p,1D,2,,,L1157,
Br,3,231.329,0.010,,300,,,,,,,,,,,,,L7483,
Br,2,231.730,0.010,,500w,,,,,,,,,,,,,L7392,
Br,4,232.3944,0.0010,232.388+,350,,,221399.8,264418.0,4s2.4p.5p,3P,2,4s2.4p.6s,3P,2,,,L1157,
Br,4,232.7203,0.0010,232.733+,700,,,179949.7,222904.2,4s2.4p.4d,3P,1,4s2.4p.5p,3S,1,,,L1157,
Br,4,232.9764,0.0010,232.971+,800,,,179993.6,222904.2,4s2.4p.5s,3P,0,4s2.4p.5p,3S,1,,,L1157,
Br,4,233.6921,0.0010,233.687+,900,,,176054.9,218834.0,4s2.4p.4d,3P,2,4s2.4p.5p,3P,1,,,L1157,
Br,2,233.693,0.010,,400,,,,,,,,,,,,,L7392,
Br,4,235.0226,0.0010,235.035+,750,,,222904.2,265438.0,4s2.4p.5p,3S,1,4s2.4p.6s,1P,1,,,L1157,
Br,4,236.3192,0.0010,236.330+,25,,,178041.3,220342.0,4s2.4p.4d,1F,3,4s2.4p.5p,3D,3,,,L1157,
Br,2,238.645,0.010,,350,,,,,,,,,,,,,L7392,
Br,2,238.670,0.010,,500,,,,,,,,,,,,,L7392,
Br,2,238.869,0.010,,300,,,,,,,,,,,,,L7392,
Br,2,238.896,0.010,,450,,,,,,,,,,,,,L7392,
Br,2,238.969,0.010,,500,,,,,,,,,,,,,L7392,
Br,2,239.221,0.010,,350,,,,,,,,,,,,,L7392,
Br,2,239.242,0.010,,400,,,,,,,,,,,,,L7392,
Br,4,240.8161,0.0010,240.811+,1000,,,222904.2,264418.0,4s2.4p.5p,3S,1,4s2.4p.6s,3P,2,,,L1157,
Br,4,241.1579,0.0010,241.181+,1000,,,179949.7,221399.8,4s2.4p.4d,3P,1,4s2.4p.5p,3P,2,,,L1157,
Br,3,246.239,0.010,,300,,,,,,,,,,,,,L7483,
Br,3,248.260,0.010,,300,,,,,,,,,,,,,L7483,
Br,2,248.850,0.010,,300,,,,,,,,,,,,,L7392,
Br,2,249.522,0.010,,300w,,,,,,,,,,,,,L7392,
Br,3,249.925,0.010,,350,,,,,,,,,,,,,L773,
Br,2,252.170,0.010,,450,,,,,,,,,,,,,L7392,
Br,3,252.949,0.010,,350,,,,,,,,,,,,,L7483,
Br,2,254.148,0.010,,400,,,,,,,,,,,,,L7392,
Br,3,255.109,0.010,,350w,,,,,,,,,,,,,L7483,
Br,2,255.692,0.010,,400,,,,,,,,,,,,,L7392,
Br,3,257.083,0.010,,350w,,,,,,,,,,,,,L7483,
Br,3,257.317,0.010,,300w,,,,,,,,,,,,,L7483,
Br,3,258.499,0.010,,400w,,,,,,,,,,,,,L7483,
Br,3,258.914,0.010,,500,,,,,,,,,,,,,L7483,
Br,3,259.448,0.010,,300w,,,,,,,,,,,,,L7483,
Br,3,259.598,0.010,,400w,,,,,,,,,,,,,L7483,
Br,3,260.620,0.010,,450w,,,,,,,,,,,,,L7483,
Br,3,260.815,0.010,,350w,,,,,,,,,,,,,L7483,
Br,3,261.313,0.010,,500w,,,,,,,,,,,,,L7483,
Br,3,261.626,0.010,,350w,,,,,,,,,,,,,L7483,
Br,3,262.652,0.010,,500w,,,,,,,,,,,,,L7483,
Br,3,262.923,0.010,,350w,,,,,,,,,,,,,L7483,
Br,3,263.960,0.010,,350w,,,,,,,,,,,,,L7483,
Br,3,267.153,0.010,,350w,,,,,,,,,,,,,L7483,
Br,2,269.017,0.010,,350,,,,,,,,,,,,,L7392,
Br,2,271.377,0.010,,400,,,,,,,,,,,,,L7392,
Br,3,273.583,0.010,,350w,,,,,,,,,,,,,L7483,
Br,2,274.652,0.010,,350w,,,,,,,,,,,,,L7392,
Br,3,277.050,0.010,,300,,,,,,,,,,,,,L7483,
Br,3,278.528,0.010,,300w,,,,,,,,,,,,,L7483,
Br,3,280.416,0.010,,300,,,,,,,,,,,,,L7483,
Br,2,280.755,0.010,,300w,,,,,,,,,,,,,L7392,
Br,2,289.340,0.010,,400w,,,,,,,,,,,,,L7392,
Br,2,291.718,0.010,,400w,,,,,,,,,,,,,L7392,
Br,3,292.696,0.010,,400,,,,,,,,,,,,,L7483,
Br,3,293.622,0.010,,300,,,,,,,,,,,,,L7483,
Br,2,296.721,0.010,,400w,,,,,,,,,,,,,L7392,
Br,3,296.900,0.010,,350,,,,,,,,,,,,,L7483,
Br,2,297.226,0.010,,500w,,,,,,,,,,,,,L7392,
Br,2,298.186,0.010,,300,,,,,,,,,,,,,L7392,
Br,2,298.587,0.010,,300w,,,,,,,,,,,,,L7392,
Br,2,298.653,0.010,,300w,,,,,,,,,,,,,L7392,
Br,3,299.404,0.010,,400,,,,,,,,,,,,,L7483,
Br,2,301.648,0.010,,300w,,,,,,,,,,,,,L7392,
Br,3,302.076,0.010,,500,,,,,,,,,,,,,L7483,
Br,3,303.363,0.010,,300,,,,,,,,,,,,,L7483,
Br,3,303.645,0.010,,350,,,,,,,,,,,,,L7483,
Br,3,307.442,0.010,,500,,,,,,,,,,,,,L7483,
Br,3,309.194,0.010,,350,,,,,,,,,,,,,L7483,
Br,3,311.729,0.010,,350,,,,,,,,,,,,,L7483,
Br,3,314.781,0.010,,300,,,,,,,,,,,,,L773,
Br,3,317.408,0.010,,400,,,,,,,,,,,,,L773,
Br,3,332.108,0.010,,300,,,,,,,,,,,,,L7483,
Br,3,333.307,0.010,,450,,,,,,,,,,,,,L773,
Br,3,334.964,0.010,,500,,,,,,,,,,,,,L773,
Br,3,338.525,0.010,,300,,,,,,,,,,,,,L773,
Br,2,342.382,0.010,,350,,,,,,,,,,,,,L7484,
Br,3,344.736,0.010,,450,,,,,,,,,,,,,L773,
Br,3,348.758,0.010,,400,,,,,,,,,,,,,L773,
Br,3,350.647,0.010,,300,,,,,,,,,,,,,L7483,
Br,3,351.736,0.010,,450,,,,,,,,,,,,,L773,
Br,3,354.016,0.010,,500,,,,,,,,,,,,,L773,
Br,3,355.108,0.010,,300,,,,,,,,,,,,,L7483,
Br,3,356.243,0.010,,500,,,,,,,,,,,,,L773,
Br,3,360.071,0.010,,450,,,,,,,,,,,,,L773,
Br,2,360.680,0.010,,300w,,,,,,,,,,,,,L7392,
Br,3,369.353,0.010,,250,,,,,,,,,,,,,L7483,
Br,2,371.430,0.010,,350,,,,,,,,,,,,,L7484,
Br,1,381.5650,0.0005,381.5654+,1200,,,63436.45,89636.84,4s2.4p4.(3P<2>).5s,2[2],5/2,4s2.4p4.(3P<2>).7p,2[3]*,7/2,,,L351,
Br,3,382.026,0.010,,450,,,,,,,,,,,,,L773,
Br,2,383.469,0.010,,350,,,,,,,,,,,,,L7484,
Br,2,387.121,0.010,,300,,,,,,,,,,,,,L7484,
Br,2,389.163,0.010,,400,,,,,,,,,,,,,L7484,
Br,2,390.124,0.010,,300,,,,,,,,,,,,,L7484,
Br,3,390.395,0.010,,200,,,,,,,,,,,,,L7483,
Br,2,391.420,0.010,,300,,,,,,,,,,,,,L7484,
Br,2,391.438,0.010,,500,,,,,,,,,,,,,L7484,
Br,2,391.951,0.010,,350,,,,,,,,,,,,,L7484,
Br,2,392.409,0.010,,400,,,,,,,,,,,,,L7484,
Br,2,392.955,0.010,,300,,,,,,,,,,,,,L7484,
Br,2,393.969,0.010,,350,,,,,,,,,,,,,L7484,
Br,2,395.061,0.010,,350,,,,,,,,,,,,,L7484,
Br,2,398.038,0.010,,500,,,,,,,,,,,,,L7484,
Br,1,399.2363,0.0005,399.2363+,1500,,,64907.19,89947.93,4s2.4p4.(3P<2>).5s,2[2],3/2,4s2.4p4.(3P<0>).6p,2[1]*,3/2,,,L351,
Br,2,402.404,0.010,,300,,,,,,,,,,,,,L7484,
Br,2,413.566,0.010,,300,,,,,,,,,,,,,L7484,
Br,2,414.020,0.010,,300,,,,,,,,,,,,,L7484,
Br,2,417.963,0.010,,400,,,,,,,,,,,,,L7484,
Br,2,419.345,0.010,,300,,,,,,,,,,,,,L7484,
Br,2,422.389,0.010,,1000,,,,,,,,,,,,,L7484,
Br,2,423.689,0.010,,300,,,,,,,,,,,,,L7484,
Br,2,429.139,0.010,,300,,,,,,,,,,,,,L7392,
Br,1,436.5139,0.0006,436.515+,2000,1.5e+06,D+,66883.87,89786.18,4s2.4p4.(3P<1>).5s,2[1],1/2,4s2.4p4.(3P<2>).7p,2[1]*,3/2,,T1857n,L351,
Br,2,436.560,0.010,,1000,,,,,,,,,,,,,L7484,
Br,1,442.5140,0.0006,442.513+,1500,9.e+05,D+,64907.19,87499.03,4s2.4p4.(3P<2>).5s,2[2],3/2,4s2.4p4.(1D<2>).5p,2[1]*,1/2,,T1857n,L351,
Br,1,444.1740,0.0006,444.173+,10000,1.5e+06,C,63436.45,85943.86,4s2.4p4.(3P<2>).5s,2[2],5/2,4s2.4p4.(3P<2>).6p,2[1]*,3/2,,"T6936n,T9382",L351,
Br,1,447.2609,0.0006,447.260+,10000,2.2e+06,D,64907.19,87259.29,4s2.4p4.(3P<2>).5s,2[2],3/2,4s2.4p4.(1D<2>).5p,2[1]*,3/2,,"T6936n,T9382",L351,
Br,1,447.7720,0.0006,447.772+,20000,2.1e+06,C,63436.45,85762.98,4s2.4p4.(3P<2>).5s,2[2],5/2,4s2.4p4.(3P<2>).6p,2[3]*,7/2,,"T6936n,T9382",L351,
Br,1,449.0419,0.0006,449.041+,1000,1.6e+06,E,66883.87,89147.30,4s2.4p4.(3P<1>).5s,2[1],1/2,4s2.4p4.(3P<1>).6p,2[1]*,1/2,,T1857n,L351,
Br,3,450.655,0.010,,350,,,,,,,,,,,,,L773,
Br,1,451.3439,0.0006,451.344+,3000,5.7e+05,D+,63436.45,85586.30,4s2.4p4.(3P<2>).5s,2[2],5/2,4s2.4p4.(3P<2>).6p,2[2]*,3/2,,T1857n,L351,
Br,3,451.974,0.010,,200,,,,,,,,,,,,,L7483,
Br,1,452.5590,0.0006,452.559+,15000,1.5e+06,D+,63436.45,85526.82,4s2.4p4.(3P<2>).5s,2[2],5/2,4s2.4p4.(3P<2>).6p,2[2]*,5/2,,T1857n,L351,
Br,2,452.960,0.010,,300,,,,,,,,,,,,,L7484,
Br,2,454.292,0.010,,500,,,,,,,,,,,,,L7484,
Br,1,457.5739,0.0006,457.574+,3000,,,67183.58,89031.84,4s2.4p4.(3P<1>).5s,2[1],3/2,4s2.4p4.(3P<1>).6p,2[1]*,3/2,,,L351,
Br,2,460.136,0.010,,300,,,,,,,,,,,,,L7484,
Br,1,461.4579,0.0006,461.457+,2500,,,67183.58,88848.01,4s2.4p4.(3P<1>).5s,2[1],3/2,4s2.4p4.(3P<1>).6p,2[2]*,5/2,,,L351,
Br,2,462.270,0.010,,350,,,,,,,,,,,,,L7392,
Br,2,464.202,0.010,,300,,,,,,,,,,,,,L7484,
Br,2,465.198,0.010,,300,,,,,,,,,,,,,L7484,
Br,2,467.870,0.010,,500,,,,,,,,,,,,,L7484,
Br,2,469.317,0.010,,400,,,,,,,,,,,,,L7392,
Br,2,470.485,0.010,,500,1.1e+08,,,,,,2,,,3,,T8043,L7484,
Br,2,471.976,0.010,,350,,,,,,,,,,,,,L7484,
Br,2,472.036,0.010,,400,,,,,,,,,,,,,L7484,
Br,2,472.820,0.010,,300,,,,,,,,,,,,,L7392,
Br,2,473.541,0.010,,300,,,,,,,,,,,,,L7484,
Br,2,474.264,0.010,,400,,,,,,,,,,,,,L7392,
Br,1,475.2280,0.0007,475.228+,2500,,,64907.19,85943.86,4s2.4p4.(3P<2>).5s,2[2],3/2,4s2.4p4.(3P<2>).6p,2[1]*,3/2,,,L351,
Br,2,476.600,0.010,,350,,,,,,,,,,,,,L7484,
Br,2,477.940,0.010,,400,,,,,,,,,,,,,L7484,
Br,1,478.0310,0.0007,478.030+,4000,,,64907.19,85820.53,4s2.4p4.(3P<2>).5s,2[2],3/2,4s2.4p4.(3P<2>).6p,2[3]*,5/2,,,L351,
Br,1,478.5190,0.0007,478.518+,1600,,,64907.19,85799.19,4s2.4p4.(3P<2>).5s,2[2],3/2,4s2.4p4.(3P<2>).6p,2[1]*,1/2,,,L351,
Br,2,478.550,0.010,,500,9.4e+07,,,,,,2,,,2,,T8043,L7484,
Br,2,480.233,0.010,,300,,,,,,,,,,,,,L7484,
Br,2,481.670,0.010,,500,1.1e+08,,,,,,2,,,1,,T8043,L7484,
Br,2,481.846,0.010,,300,,,,,,,,,,,,,L7392,
Br,2,484.481,0.010,,350,,,,,,,,,,,,,L7392,
Br,2,484.875,0.010,,350,,,,,,,,,,,,,L7484,
Br,2,492.112,0.010,,400,,,,,,,,,,,,,L7392,
Br,2,492.879,0.010,,400,,,,,,,,,,,,,L7484,
Br,2,493.066,0.010,,450,,,,,,,,,,,,,L7484,
Br,2,494.551,0.010,,300,,,,,,,,,,,,,L7392,
Br,1,497.9759,0.0007,497.975+,4000,5.3e+05,D+,67183.58,87259.29,4s2.4p4.(3P<1>).5s,2[1],3/2,4s2.4p4.(1D<2>).5p,2[1]*,3/2,,T1857n,L351,
Br,2,503.874,0.010,,300,,,,,,,,,,,,,L7484,
Br,2,505.464,0.010,,300,,,,,,,,,,,,,L7484,
Br,2,516.438,0.010,,400,,,,,,,,,,,,,L7484,
Br,3,517.587,0.010,,150,,,,,,,,,,,,,L7483,
Br,2,518.001,0.010,,300,,,,,,,,,,,,,L7392,
Br,2,518.235,0.010,,500,,,,,,,,,,,,,L7484,
Br,2,519.390,0.010,,300,,,,,,,,,,,,,L7484,
Br,2,523.823,0.010,,500,,,,,,,,,,,,,L7484,
Br,1,524.5119,0.0008,524.513+,350,,,66883.87,85943.86,4s2.4p4.(3P<1>).5s,2[1],1/2,4s2.4p4.(3P<2>).6p,2[1]*,3/2,,,L351,
Br,2,527.268,0.010,,300,,,,,,,,,,,,,L7392,
Br,2,530.410,0.010,,350,,,,,,,,,,,,,L7484,
Br,2,533.057,0.010,,400,,,,,,,,,,,,,L7392,
Br,2,533.205,0.010,,500,,,,,,,,,,,,,L7484,
Br,1,534.5421,0.0008,534.541+,600,,,66883.87,85586.30,4s2.4p4.(3P<1>).5s,2[1],1/2,4s2.4p4.(3P<2>).6p,2[2]*,3/2,,,L351,
Br,1,536.4190,0.0008,536.419+,300,2.9e+04,E,67183.58,85820.53,4s2.4p4.(3P<1>).5s,2[1],3/2,4s2.4p4.(3P<2>).6p,2[3]*,5/2,,T1857n,L351,
Br,1,537.0340,0.0008,537.034+,300,5.e+04,E,67183.58,85799.19,4s2.4p4.(3P<1>).5s,2[1],3/2,4s2.4p4.(3P<2>).6p,2[1]*,1/2,,T1857n,L351,
Br,1,539.5480,0.0014,539.550+,2100hfs,,,68970.21,87499.03,4s2.4p4.(3P<0>).5s,2[0],1/2,4s2.4p4.(1D<2>).5p,2[1]*,1/2,,,L351,
Br,2,542.278,0.010,,400,,,,,,,,,,,,,L7484,
Br,2,542.499,0.010,,350,,,,,,,,,,,,,L7484,
