element,sp_num,obs_wl_air(nm),ritz_wl_air(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Er,1,390.540,,1200,,,,,,,,,,,,,L3475,
Er,2,390.631,390.63122+,11000,3.23e+07,,0.000,25592.343,4f12.(3H<6>).6s<1/2>,"(6,1/2)",13/2,4f12.(3H<6>).6p<1/2>?,"(6,1/2)*?",11/2,,T6288,L3475,
Er,1,391.805,,280,,,,,,,,,,,,,L3475,
Er,2,391.835,,210,,,,,,,,,,,,,L3475,
Er,2,392.188,,280,,,,,,,,,,,,,L3475,
Er,2,393.225,,810,,,,,,,,,,,,,L3475,
Er,1,393.701,393.70129+,3200,2.92e+07,,0.000,25392.779,4f12.6s2,3H,6,4f11.(4F*).5d.6s2,*,6,,T7227,L3475,
Er,2,393.863,393.86261+,2100,,,0.000,25382.379,4f12.(3H<6>).6s<1/2>,"(6,1/2)",13/2,,*,11/2,,,L3475,
Er,1,394.442,394.44211+,3200,,,5035.193,30380.282,4f12.6s2,3F,4,4f11.(4I*).5d2.(3F) (4F*).6s,*,5,,,L3475,
Er,1,394.806,,550,,,,,,,,,,,,,L3475,
Er,1,395.148,,250,,,,,,,,,,,,,L3475,
Er,1,395.642,,320,,,,,,,,,,,,,L3475,
Er,3,396.287,,600,,,,,,,,,,,,,L1925,
Er,1,396.635,,280,,,,,,,,,,,,,L3475,
Er,1,397.304,397.30356+,2700,4.79e+07,,0.000,25162.553,4f12.6s2,3H,6,4f11.(4I*).5d.6s2,*,5,,T7227,L3475,
Er,1,397.358,397.35741+,3200,3.66e+07,,0.000,25159.143,4f12.6s2,3H,6,,*,7,,T7227,L3475,
Er,2,397.472,,1400,,,,,,,,,,,,,L3475,
Er,1,397.673,,280,,,,,,,,,,,,,L3475,
Er,1,397.702,,810,,,,,,,,,,,,,L3475,
Er,1,398.233,,1100,,,,,,,,,,,,,L3475,
Er,1,398.753,,280,,,,,,,,,,,,,L3475,
Er,1,398.766,,810,,,,,,,,,,,,,L3475,
Er,1,399.115,,230,,,,,,,,,,,,,L3475,
Er,1,400.405,,230,,,,,,,,,,,,,L3475,
Er,1,400.796,400.79641+,14000,1.73e+08,,0.000,24943.272,4f12.6s2,3H,6,4f12.(3H).6s.6p,*,7,,T7227,L3475,
Er,2,400.818,,230,,,,,,,,,,,,,L3475,
Er,2,400.916,,280,,,,,,,,,,,,,L3475,
Er,3,400.970,,40,,,,,,,,,,,,,L1925,
Er,1,401.258,,1100,,,,,,,,,,,,,L3475,
Er,2,401.557,,350,,,,,,,,,,,,,L3475,
Er,1,402.051,402.05132+,3000,,,6958.329,31823.748,4f12.6s2,3H,5,4f12.(3H).6s.6p,*,6,,,L3475,
Er,1,402.155,,450,,,,,,,,,,,,,L3475,
Er,2,404.301,,230,,,,,,,,,,,,,L3475,
Er,1,404.696,,1000,,,,,,,,,,,,,L3475,
Er,2,404.834,,280,,,,,,,,,,,,,L3475,
Er,2,404.949,,200,,,,,,,,,,,,,L3475,
Er,2,405.547,,940,,,,,,,,,,,,,L3475,
Er,1,405.951,,550,,,,,,,,,,,,,L3475,
Er,2,405.978,,690,,,,,,,,,,,,,L3475,
Er,1,407.788,,420,,,,,,,,,,,,,L3475,
Er,2,408.124,,550,,,,,,,,,,,,,L3475,
Er,1,408.763,408.76318+,3500,3.03e+07,,0.000,24457.139,4f12.6s2,3H,6,4f11.(4I*).5d.6s2,*,6,,T7227,L3475,
Er,3,408.858,,2,,,,,,,,,,,,,L1925,
Er,1,409.290,,210,,,,,,,,,,,,,L3475,
Er,1,409.810,,1100,,,,,,,,,,,,,L3475,
Er,2,410.056,,350,,,,,,,,,,,,,L3475,
Er,1,411.636,,320,,,,,,,,,,,,,L3475,
Er,1,411.855,,320,,,,,,,,,,,,,L3475,
Er,1,413.150,,600,,,,,,,,,,,,,L3475,
Er,2,414.291,,550,,,,,,,,,,,,,L3475,
Er,1,415.111,415.11075+,6900,9.60e+07,,0.000,24083.166,4f12.6s2,3H,6,4f12.(3H).6s.6p,*,5,,T7227,L3475,
Er,2,418.998,,280,,,,,,,,,,,,,L3475,
Er,1,419.070,,1000,,,,,,,,,,,,,L3475,
Er,1,420.532,,130,,,,,,,,,,,,,L3475,
Er,1,421.843,,1400,,,,,,,,,,,,,L3475,
Er,1,422.099,,200,,,,,,,,,,,,,L3475,
Er,2,423.020,,320,,,,,,,,,,,,,L3475,
Er,2,423.478,,140,,,,,,,,,,,,,L3475,
Er,2,425.194,,200,,,,,,,,,,,,,L3475,
Er,2,427.648,,140,,,,,,,,,,,,,L3475,
Er,1,428.656,,690,,,,,,,,,,,,,L3475,
Er,3,428.818,,1000,,,,,,,,,,,,,L1925,
Er,3,429.006,,40000,,,,,,,,,,,,,L1925,
Er,1,429.891,,320,,,,,,,,,,,,,L3475,
Er,2,430.160,,320,,,,,,,,,,,,,L3475,
Er,2,430.381,,140,,,,,,,,,,,,,L3475,
Er,2,431.994,,110,,,,,,,,,,,,,L3475,
Er,1,432.881,,130,,,,,,,,,,,,,L3475,
Er,1,433.136,,110,,,,,,,,,,,,,L3475,
Er,3,433.824,,300,,,,,,,,,,,,,L1925,
Er,1,434.092,,140,,,,,,,,,,,,,L3475,
Er,1,434.834,,190,,,,,,,,,,,,,L3475,
Er,2,436.939,,110,,,,,,,,,,,,,L3475,
Er,1,438.217,,160,,,,,,,,,,,,,L3475,
Er,2,438.470,,300,,,,,,,,,,,,,L3475,
Er,1,438.640,,300,,,,,,,,,,,,,L3475,
Er,3,438.686,,20000,,,,,,,,,,,,,L1925,
Er,2,440.317,,100,,,,,,,,,,,,,L3475,
Er,1,440.934,,810,,,,,,,,,,,,,L3475,
Er,1,441.870,,180,,,,,,,,,,,,,L3475,
Er,2,441.961,,570,,,,,,,,,,,,,L3475,
Er,2,442.251,,110,,,,,,,,,,,,,L3475,
Er,1,442.457,,320,,,,,,,,,,,,,L3475,
Er,1,442.677,,370,,,,,,,,,,,,,L3475,
Er,1,443.766,,110,,,,,,,,,,,,,L3475,
Er,2,445.924,,100,,,,,,,,,,,,,L3475,
Er,2,447.350,,100,,,,,,,,,,,,,L3475,
Er,1,449.639,,130,,,,,,,,,,,,,L3475,
Er,2,450.075,,200,,,,,,,,,,,,,L3475,
Er,1,452.274,,130,,,,,,,,,,,,,L3475,
Er,2,456.326,,160,,,,,,,,,,,,,L3475,
Er,1,460.661,460.6604+,1000,7.54e+06,,0.000,21701.885,4f12.6s2,3H,6,4f11.(4I*<11/2>).5d<5/2>.6s2,"(11/2,5/2)*",6,,T7227,L3475,
Er,3,461.293,,30,,,,,,,,,,,,,L1925,
Er,2,463.088,,160,,,,,,,,,,,,,L3475,
Er,2,464.060,,110,,,,,,,,,,,,,L3475,
Er,2,466.544,,110,,,,,,,,,,,,,L3475,
Er,1,467.316,,310,,,,,,,,,,,,,L3475,
Er,2,467.562,,570,,,,,,,,,,,,,L3475,
Er,2,467.906,,150,,,,,,,,,,,,,L3475,
Er,1,472.269,,230,,,,,,,,,,,,,L3475,
Er,1,472.905,,150,,,,,,,,,,,,,L3475,
Er,3,473.556,,15000,,,,,,,,,,,,,L1925,
Er,2,475.152,,130,,,,,,,,,,,,,L3475,
Er,2,475.965,,170,,,,,,,,,,,,,L3475,
Er,3,478.312,,2000,,,,,,,,,,,,,L1925,
Er,2,482.035,,190,,,,,,,,,,,,,L3475,
Er,1,485.744,,140,,,,,,,,,,,,,L3475,
Er,2,487.209,,150,,,,,,,,,,,,,L3475,
Er,3,487.607,,8,,,,,,,,,,,,,L1925,
Er,2,490.008,,210,,,,,,,,,,,,,L3475,
Er,2,493.411,,210,,,,,,,,,,,,,L3475,
Er,1,494.436,,130,,,,,,,,,,,,,L3475,
Er,2,495.174,,180,,,,,,,,,,,,,L3475,
Er,1,497.642,,130,,,,,,,,,,,,,L3475,
Er,1,500.725,,250,,,,,,,,,,,,,L3475,
Er,1,502.833,,140,,,,,,,,,,,,,L3475,
Er,2,502.891,,120,,,,,,,,,,,,,L3475,
Er,1,503.594,,200,,,,,,,,,,,,,L3475,
Er,2,504.205,,210,,,,,,,,,,,,,L3475,
Er,1,504.386,,130,,,,,,,,,,,,,L3475,
Er,1,504.489,,130,,,,,,,,,,,,,L3475,
Er,2,507.759,,130,,,,,,,,,,,,,L3475,
Er,1,512.456,,120,,,,,,,,,,,,,L3475,
Er,2,512.741,,130,,,,,,,,,,,,,L3475,
Er,1,513.153,,120,,,,,,,,,,,,,L3475,
Er,2,513.383,,130,,,,,,,,,,,,,L3475,
Er,2,516.477,,170,,,,,,,,,,,,,L3475,
Er,1,517.278,,130,,,,,,,,,,,,,L3475,
Er,2,518.890,,160,,,,,,,,,,,,,L3475,
Er,1,520.652,,150,,,,,,,,,,,,,L3475,
Er,2,521.291,,60,,,,,,,,,,,,,L3475,
Er,2,521.513,,30,,,,,,,,,,,,,L3475,
Er,2,521.826,,30,,,,,,,,,,,,,L3475,
Er,2,522.934,,45,,,,,,,,,,,,,L3475,
Er,2,525.593,,140,,,,,,,,,,,,,L3475,
Er,2,525.647,,22,,,,,,,,,,,,,L3475,
Er,2,525.702,,27,,,,,,,,,,,,,L3475,
Er,2,526.477,,35,,,,,,,,,,,,,L3475,
Er,1,527.291,,80,,,,,,,,,,,,,L3475,
Er,1,527.771,,55,,,,,,,,,,,,,L3475,
Er,2,527.934,,27,,,,,,,,,,,,,L3475,
Er,2,530.230,,45,,,,,,,,,,,,,L3475,
Er,1,533.306,,55,,,,,,,,,,,,,L3475,
Er,2,533.333,,27,,,,,,,,,,,,,L3475,
Er,2,533.423,,27,,,,,,,,,,,,,L3475,
Er,2,534.394,,22,,,,,,,,,,,,,L3475,
Er,2,534.450,,30,,,,,,,,,,,,,L3475,
Er,1,534.806,,90,,,,,,,,,,,,,L3475,
Er,1,535.047,,45,,,,,,,,,,,,,L3475,
Er,1,536.885,,35,,,,,,,,,,,,,L3475,
Er,2,539.587,,35,,,,,,,,,,,,,L3475,
Er,2,541.463,,60,,,,,,,,,,,,,L3475,
Er,2,542.281,,18,,,,,,,,,,,,,L3475,
Er,1,545.130,,18w,,,,,,,,,,,,,L3475,
Er,2,545.427,,35,,,,,,,,,,,,,L3475,
Er,1,545.662,,180,,,,,,,,,,,,,L3475,
Er,2,546.243,,35,,,,,,,,,,,,,L3475,
Er,1,546.832,,90,,,,,,,,,,,,,L3475,
Er,2,547.747,,18,,,,,,,,,,,,,L3475,
Er,2,548.597,,80,,,,,,,,,,,,,L3475,
Er,2,549.744,,27,,,,,,,,,,,,,L3475,
Er,1,551.602,,27,,,,,,,,,,,,,L3475,
Er,1,559.346,,80,,,,,,,,,,,,,L3475,
Er,1,560.114,,45bl,,,,,,,,,,,,,L3475,
Er,1,560.994,,45w,,,,,,,,,,,,,L3475,
Er,1,561.182,,60,,,,,,,,,,,,,L3475,
Er,1,562.201,,70,,,,,,,,,,,,,L3475,
Er,2,562.653,,80,,,,,,,,,,,,,L3475,
Er,1,563.620,,30,,,,,,,,,,,,,L3475,
Er,1,564.036,,90,,,,,,,,,,,,,L3475,
Er,1,564.142,,22,,,,,,,,,,,,,L3475,
Er,2,565.863,,22w,,,,,,,,,,,,,L3475,
Er,1,566.495,,70,,,,,,,,,,,,,L3475,
Er,2,566.544,,45,,,,,,,,,,,,,L3475,
Er,1,567.548,,55,,,,,,,,,,,,,L3475,
Er,2,569.553,,14,,,,,,,,,,,,,L3475,
Er,2,571.087,,27,,,,,,,,,,,,,L3475,
Er,1,571.748,,55,,,,,,,,,,,,,L3475,
Er,1,571.955,,70,,,,,,,,,,,,,L3475,
Er,1,572.697,,55,,,,,,,,,,,,,L3475,
Er,2,573.343,,22,,,,,,,,,,,,,L3475,
Er,1,573.656,,22,,,,,,,,,,,,,L3475,
Er,1,573.694,,22,,,,,,,,,,,,,L3475,
Er,1,573.919,,100,,,,,,,,,,,,,L3475,
Er,1,574.061,,35,,,,,,,,,,,,,L3475,
Er,1,574.865,,60,,,,,,,,,,,,,L3475,
Er,1,575.253,,55,,,,,,,,,,,,,L3475,
Er,2,575.763,,70,,,,,,,,,,,,,L3475,
Er,1,576.280,,290,,,,,,,,,,,,,L3475,
Er,1,576.992,,70,,,,,,,,,,,,,L3475,
Er,1,578.282,,45,,,,,,,,,,,,,L3475,
Er,1,578.466,,70,,,,,,,,,,,,,L3475,
Er,2,579.115,,22,,,,,,,,,,,,,L3475,
Er,1,580.079,,70,,,,,,,,,,,,,L3475,
Er,1,580.610,,22,,,,,,,,,,,,,L3475,
Er,1,582.679,582.6805+,430,1.04e+06,,0.000,17157.307,4f12.6s2,3H,6,4f12.(3H<6>).6s.6p.(3P*<1>),"(6,1)*",7,,T7227,L3475,
Er,1,583.584,,45,,,,,,,,,,,,,L3475,
Er,1,585.007,,100,,,,,,,,,,,,,L3475,
Er,1,585.531,,120,,,,,,,,,,,,,L3475,
Er,1,587.235,,140,,,,,,,,,,,,,L3475,
Er,1,588.114,,120,,,,,,,,,,,,,L3475,
Er,2,588.630,,27,,,,,,,,,,,,,L3475,
Er,2,590.208,,27,,,,,,,,,,,,,L3475,
Er,3,590.330,,8000,,,,,,,,,,,,,L1925,
Er,1,590.606,,55,,,,,,,,,,,,,L3475,
Er,1,590.924,,45,,,,,,,,,,,,,L3475,
Er,1,593.350,,35,,,,,,,,,,,,,L3475,
Er,1,594.637,,22,,,,,,,,,,,,,L3475,
Er,1,596.868,,55,,,,,,,,,,,,,L3475,
Er,1,597.549,,27,,,,,,,,,,,,,L3475,
Er,2,600.679,,35,,,,,,,,,,,,,L3475,
Er,2,600.875,,22,,,,,,,,,,,,,L3475,
Er,1,601.483,,55,,,,,,,,,,,,,L3475,
Er,2,601.574,,35,,,,,,,,,,,,,L3475,
Er,1,602.256,,70,,,,,,,,,,,,,L3475,
Er,2,603.212,,22,,,,,,,,,,,,,L3475,
Er,2,604.563,,22,,,,,,,,,,,,,L3475,
Er,2,604.814,,22,,,,,,,,,,,,,L3475,
Er,1,605.485,,45,,,,,,,,,,,,,L3475,
Er,1,606.125,,70,,,,,,,,,,,,,L3475,
Er,2,607.645,,60,,,,,,,,,,,,,L3475,
Er,1,611.601,,35,,,,,,,,,,,,,L3475,
Er,1,612.532,,35,,,,,,,,,,,,,L3475,
Er,2,617.006,,30,,,,,,,,,,,,,L3475,
Er,2,618.321,,27,,,,,,,,,,,,,L3475,
Er,1,622.102,622.1017+,360,8.4e+05,,0.000,16070.095,4f12.6s2,3H,6,4f11.(4I*<13/2>).5d<3/2>.6s2,"(13/2,3/2)*",6,,T7227,L3475,
Er,1,623.090,,35,,,,,,,,,,,,,L3475,
Er,1,626.256,,55,,,,,,,,,,,,,L3475,
Er,1,626.793,,45,,,,,,,,,,,,,L3475,
Er,1,626.887,,60,,,,,,,,,,,,,L3475,
Er,1,627.494,,35,,,,,,,,,,,,,L3475,
Er,1,628.686,,30,,,,,,,,,,,,,L3475,
Er,1,629.942,,45,,,,,,,,,,,,,L3475,
Er,1,630.877,,130,,,,,,,,,,,,,L3475,
Er,1,632.613,,55,,,,,,,,,,,,,L3475,
Er,2,634.716,,22,,,,,,,,,,,,,L3475,
Er,1,638.819,,45,,,,,,,,,,,,,L3475,
Er,1,643.253,,22,,,,,,,,,,,,,L3475,
Er,1,648.587,,27,,,,,,,,,,,,,L3475,
Er,1,649.235,,55,,,,,,,,,,,,,L3475,
Er,1,654.157,,22,,,,,,,,,,,,,L3475,
Er,1,658.348,,60,,,,,,,,,,,,,L3475,
Er,1,660.111,,70,,,,,,,,,,,,,L3475,
Er,1,672.191,,27,,,,,,,,,,,,,L3475,
Er,1,675.987,,70,,,,,,,,,,,,,L3475,
Er,1,676.292,,22,,,,,,,,,,,,,L3475,
Er,1,677.337,,27,,,,,,,,,,,,,L3475,
Er,1,679.092,,35,,,,,,,,,,,,,L3475,
Er,1,682.544,,22,,,,,,,,,,,,,L3475,
Er,1,682.598,,22,,,,,,,,,,,,,L3475,
Er,1,684.810,,70,,,,,,,,,,,,,L3475,
Er,1,686.513,,55,,,,,,,,,,,,,L3475,
Er,1,687.998,,27,,,,,,,,,,,,,L3475,
Er,1,700.140,,22,,,,,,,,,,,,,L3475,
Er,1,705.855,,12,,,,,,,,,,,,,L3475,
Er,1,706.504,,12w,,,,,,,,,,,,,L3475,
Er,2,707.099,,11,,,,,,,,,,,,,L3475,
Er,1,710.127,,18,,,,,,,,,,,,,L3475,
Er,1,710.967,,8,,,,,,,,,,,,,L3475,
Er,2,715.540,,11,,,,,,,,,,,,,L3475,
Er,1,716.191,,5,,,,,,,,,,,,,L3475,
Er,1,719.700,,14w,,,,,,,,,,,,,L3475,
Er,2,726.482,,7w,,,,,,,,,,,,,L3475,
Er,1,728.395,,7w,,,,,,,,,,,,,L3475,
Er,2,732.973,,14,,,,,,,,,,,,,L3475,
Er,1,735.537,,18,,,,,,,,,,,,,L3475,
Er,1,735.634,,11,,,,,,,,,,,,,L3475,
Er,1,742.867,,18,,,,,,,,,,,,,L3475,
Er,1,745.955,,55,,,,,,,,,,,,,L3475,
Er,1,746.042,,9,,,,,,,,,,,,,L3475,
Er,1,746.951,,120,,,,,,,,,,,,,L3475,
Er,1,753.234,,22,,,,,,,,,,,,,L3475,
Er,1,753.918,,6w,,,,,,,,,,,,,L3475,
Er,1,755.626,,27,,,,,,,,,,,,,L3475,
Er,1,757.421,,6w,,,,,,,,,,,,,L3475,
Er,1,759.051,,5w,,,,,,,,,,,,,L3475,
Er,1,759.733,,11,,,,,,,,,,,,,L3475,
Er,1,760.723,,6,,,,,,,,,,,,,L3475,
Er,1,761.352,,11,,,,,,,,,,,,,L3475,
Er,1,762.348,,6,,,,,,,,,,,,,L3475,
Er,1,764.567,,16w,,,,,,,,,,,,,L3475,
Er,1,765.063,,8,,,,,,,,,,,,,L3475,
Er,2,765.445,,22,,,,,,,,,,,,,L3475,
Er,1,765.805,,12w,,,,,,,,,,,,,L3475,
Er,1,765.925,,22,,,,,,,,,,,,,L3475,
Er,1,766.564,,4,,,,,,,,,,,,,L3475,
Er,1,768.001,,35,,,,,,,,,,,,,L3475,
Er,1,772.214,,9,,,,,,,,,,,,,L3475,
Er,2,772.619,,8,,,,,,,,,,,,,L3475,
Er,1,774.744,,11w,,,,,,,,,,,,,L3475,
Er,1,775.463,,22,,,,,,,,,,,,,L3475,
Er,1,776.216,,4,,,,,,,,,,,,,L3475,
Er,1,779.669,,9,,,,,,,,,,,,,L3475,
Er,1,779.747,,35,,,,,,,,,,,,,L3475,
Er,1,783.880,,9,,,,,,,,,,,,,L3475,
Er,1,784.400,,11,,,,,,,,,,,,,L3475,
Er,1,784.755,,16,,,,,,,,,,,,,L3475,
Er,1,787.536,,5,,,,,,,,,,,,,L3475,
Er,1,787.936,,5,,,,,,,,,,,,,L3475,
Er,1,789.955,,18,,,,,,,,,,,,,L3475,
Er,1,791.308,,8,,,,,,,,,,,,,L3475,
Er,1,792.185,,35,,,,,,,,,,,,,L3475,
Er,1,793.784,,30,,,,,,,,,,,,,L3475,
Er,1,795.293,,8,,,,,,,,,,,,,L3475,
Er,1,796.451,,12,,,,,,,,,,,,,L3475,
Er,2,797.903,,8,,,,,,,,,,,,,L3475,
Er,1,798.087,,8,,,,,,,,,,,,,L3475,
Er,1,802.303,,5,,,,,,,,,,,,,L3475,
Er,1,803.591,,12,,,,,,,,,,,,,L3475,
Er,1,818.185,,12,,,,,,,,,,,,,L3475,
Er,1,831.282,,35,,,,,,,,,,,,,L3475,
Er,2,832.857,,18,,,,,,,,,,,,,L3475,
Er,2,836.758,,5,,,,,,,,,,,,,L3475,
Er,1,840.990,,55,,,,,,,,,,,,,L3475,
Er,2,846.618,,11,,,,,,,,,,,,,L3475,
Er,1,847.242,,35,,,,,,,,,,,,,L3475,
Er,2,851.771,,14,,,,,,,,,,,,,L3475,
Er,2,852.137,,18,,,,,,,,,,,,,L3475,
Er,1,876.864,,22,,,,,,,,,,,,,L3475,
Er,2,877.663,,11w,,,,,,,,,,,,,L3475,
Er,2,886.684,,9,,,,,,,,,,,,,L3475,

